CustomerID,Age,Gender,Annual_Income,Spending_Score,Location,Loyalty_Status,Preferred_Shopping_Channel
647,48,Female,49598,49,CityC,1,In-store
648,69,Female,76132,69,CityB,0,In-store
649,36,Female,30939,28,CityB,0,Online
650,64,Other,32022,83,CityD,1,In-store
651,33,Male,48401,8,CityB,0,Online
652,22,Female,106635,4,CityE,0,Online
653,52,Other,29952,33,CityB,0,In-store
654,29,Female,83400,60,CityA,0,In-store
655,42,Female,21486,50,CityA,1,Online
656,69,Female,80855,82,CityD,1,Online
657,38,Other,86238,18,CityE,0,Online
658,53,Male,106940,97,CityE,1,In-store
659,40,Male,77699,85,CityD,0,Online
660,33,Male,32557,86,CityA,1,Online
661,56,Male,66803,86,CityB,0,In-store
662,62,Other,36642,65,CityA,1,Online
663,59,Other,116073,59,CityC,0,In-store
664,56,Other,41172,12,CityE,1,In-store
665,31,Female,22046,65,CityC,0,In-store
666,48,Male,44291,32,CityB,0,In-store
667,22,Other,54712,35,CityC,1,Online
668,52,Female,69183,27,CityA,0,Online
669,40,Female,77849,27,CityD,1,Online
670,46,Female,85900,29,CityD,1,Online
671,60,Male,115030,61,CityA,0,In-store
672,28,Other,87531,76,CityA,1,Online
673,35,Female,52274,25,CityD,1,Online
674,64,Other,118857,59,CityA,1,Online
675,29,Female,70693,62,CityD,1,Online
676,26,Female,104579,66,CityE,0,In-store
677,27,Other,64313,98,CityB,1,In-store
678,61,Female,34317,72,CityD,0,In-store
679,34,Female,113507,25,CityC,0,Online
680,55,Female,85833,81,CityC,1,In-store
681,24,Male,94872,58,CityA,1,In-store
682,63,Female,23134,28,CityA,0,Online
683,30,Male,99706,65,CityB,1,In-store
684,57,Male,93699,26,CityD,0,In-store
685,59,Other,27678,15,CityA,1,Online
686,26,Male,54307,68,CityE,1,Online
687,67,Female,50649,60,CityB,1,In-store
688,44,Male,66133,6,CityD,1,In-store
689,19,Other,52280,80,CityA,0,Online
690,22,Other,30727,7,CityB,0,Online
691,46,Female,79161,45,CityA,0,Online
692,54,Male,33933,25,CityD,0,In-store
693,55,Male,82810,72,CityA,0,Online
694,36,Other,102118,19,CityE,0,In-store
695,25,Other,60671,22,CityD,1,In-store
696,65,Other,119777,93,CityA,1,Online
697,62,Other,118587,1,CityB,0,In-store
698,18,Other,53250,62,CityB,1,In-store
699,39,Male,77810,9,CityD,0,Online
700,69,Male,67587,58,CityB,1,Online
701,34,Male,51205,15,CityB,0,In-store
702,24,Female,75411,59,CityE,0,Online
703,42,Female,23606,20,CityC,1,Online
704,62,Female,78243,9,CityB,0,In-store
705,21,Male,52985,82,CityD,0,In-store
706,53,Male,92526,35,CityE,0,Online
707,23,Female,37834,13,CityB,0,In-store
708,48,Male,41384,37,CityA,0,Online
709,36,Other,104065,8,CityD,1,Online
710,61,Female,49472,4,CityE,0,Online
711,56,Male,101804,72,CityB,0,In-store
712,44,Other,22246,10,CityB,1,In-store
713,27,Female,69703,96,CityA,1,Online
714,43,Male,45524,99,CityA,1,Online
715,36,Male,76400,17,CityE,1,In-store
716,56,Other,68114,74,CityC,0,In-store
717,20,Female,36217,42,CityB,1,Online
718,62,Male,70978,86,CityA,1,Online
719,30,Other,36172,78,CityB,1,In-store
720,67,Male,60323,69,CityA,0,Online
721,45,Male,55663,80,CityD,1,Online
722,37,Female,106586,91,CityC,1,Online
723,45,Female,82303,66,CityB,0,In-store
724,25,Male,22647,12,CityB,0,Online
725,58,Male,26407,95,CityB,1,In-store
726,56,Female,79942,92,CityE,0,Online
727,18,Male,24725,34,CityE,0,In-store
728,20,Male,114402,79,CityA,1,Online
729,30,Male,30311,44,CityA,1,In-store
730,45,Other,44801,50,CityE,0,Online
731,66,Other,52211,74,CityA,1,In-store
732,42,Female,62388,67,CityC,0,In-store
733,50,Male,49604,50,CityD,0,Online
734,55,Male,117992,60,CityE,0,Online
735,23,Other,106169,92,CityB,0,In-store
736,61,Female,81266,92,CityA,0,Online
737,62,Female,42642,9,CityA,1,In-store
738,49,Male,80624,4,CityA,0,In-store
739,62,Male,81343,67,CityD,0,Online
740,64,Other,20002,6,CityD,1,Online
741,38,Other,84055,11,CityC,0,Online
742,33,Female,34871,30,CityC,0,Online
743,38,Other,24171,95,CityD,1,In-store
744,28,Other,29019,19,CityA,0,Online
745,54,Female,107951,51,CityD,1,Online
746,53,Female,69868,49,CityE,1,Online
747,52,Female,72504,72,CityC,0,In-store
748,36,Male,43462,14,CityA,0,In-store
749,37,Male,40959,26,CityB,0,In-store
750,35,Other,22223,61,CityB,1,Online
751,64,Other,73827,90,CityA,0,Online
752,58,Other,32335,59,CityE,0,Online
753,66,Male,88339,15,CityB,0,In-store
754,31,Male,86277,63,CityA,0,In-store
755,32,Female,68900,83,CityA,1,In-store
756,48,Female,93690,6,CityB,1,Online
757,18,Male,38804,59,CityE,1,Online
758,20,Male,86633,92,CityB,1,In-store
759,33,Male,105171,15,CityD,1,In-store
760,40,Other,112243,63,CityC,0,In-store
761,28,Female,62998,6,CityE,1,In-store
762,29,Other,98183,92,CityB,1,In-store
763,27,Female,92502,33,CityD,1,In-store
764,49,Male,62371,30,CityD,1,Online
765,33,Other,27753,9,CityB,1,Online
766,25,Female,38880,50,CityB,0,In-store
767,55,Other,57332,41,CityB,0,In-store
768,29,Male,30919,79,CityB,1,Online
769,41,Female,118657,78,CityA,1,In-store
770,45,Male,51960,67,CityB,0,Online
771,25,Female,96997,29,CityD,0,Online
772,45,Other,64819,65,CityB,0,In-store
773,53,Female,85811,34,CityC,1,In-store
774,43,Other,49285,93,CityA,0,In-store
775,25,Male,33223,14,CityE,1,In-store
776,67,Male,118607,25,CityD,0,In-store
777,45,Female,52814,10,CityA,0,Online
778,45,Male,28193,55,CityA,1,In-store
779,54,Female,25763,96,CityD,1,In-store
780,58,Other,20182,19,CityE,1,In-store
781,53,Female,39348,26,CityD,0,Online
782,44,Female,91746,49,CityA,1,In-store
783,34,Female,113944,67,CityD,0,In-store
784,26,Male,72401,59,CityE,1,Online
785,50,Other,30393,2,CityC,0,In-store
786,37,Female,90890,66,CityB,1,Online
787,30,Other,107315,97,CityE,0,Online
788,45,Male,112723,5,CityE,0,Online
789,65,Female,95310,9,CityA,0,Online
790,46,Female,51719,70,CityC,0,Online
791,30,Other,99067,74,CityD,1,Online
792,63,Other,72934,80,CityE,0,In-store
793,52,Other,42288,23,CityD,0,In-store
794,23,Female,33726,87,CityB,0,In-store
795,35,Female,66919,28,CityC,1,Online
796,68,Other,118984,4,CityE,0,Online
797,22,Other,86276,34,CityA,0,In-store
798,64,Other,53159,4,CityE,1,In-store
799,42,Male,24812,41,CityC,1,Online
800,19,Female,27830,14,CityA,1,In-store
801,27,Other,119703,52,CityE,0,In-store
802,47,Male,105336,91,CityA,1,In-store
803,67,Female,111732,40,CityD,1,Online
804,62,Male,112059,57,CityA,1,Online
805,22,Other,45158,79,CityC,1,Online
806,50,Male,25720,37,CityD,0,In-store
807,18,Male,109140,67,CityE,0,Online
808,35,Other,87240,88,CityC,1,In-store
809,49,Other,71354,88,CityA,0,Online
810,64,Female,91086,98,CityA,1,In-store
811,66,Male,81679,94,CityE,0,Online
812,28,Other,51454,100,CityC,0,Online
813,38,Other,72366,10,CityD,0,In-store
814,43,Other,106005,79,CityA,1,In-store
815,42,Female,104079,82,CityA,0,Online
816,39,Male,110062,52,CityC,1,Online
817,44,Other,38595,34,CityB,0,Online
818,66,Male,109093,93,CityD,0,Online
819,30,Other,113635,10,CityE,1,Online
820,50,Other,105563,34,CityD,0,In-store
821,51,Male,66617,8,CityD,1,In-store
822,58,Male,93738,73,CityA,0,In-store
823,52,Female,70132,64,CityA,1,Online
824,18,Female,84973,61,CityB,0,Online
825,38,Male,48250,71,CityD,0,Online
826,65,Other,117481,67,CityA,1,Online
827,23,Female,40211,22,CityE,0,In-store
828,45,Male,44199,71,CityB,0,In-store
829,34,Female,35811,58,CityD,0,In-store
830,22,Male,27596,77,CityD,0,Online
831,48,Other,113562,31,CityE,1,Online
832,22,Female,115814,66,CityC,1,In-store
833,55,Female,61948,60,CityD,0,In-store
834,20,Female,96716,90,CityA,1,In-store
835,40,Female,41720,93,CityC,1,Online
836,54,Male,79120,25,CityB,0,In-store
837,54,Male,30085,12,CityA,1,Online
838,27,Female,51936,59,CityA,0,In-store
839,27,Other,74671,71,CityE,1,Online
840,36,Male,38861,24,CityC,0,In-store
841,34,Male,106146,26,CityD,0,Online
842,38,Other,105819,44,CityE,1,In-store
843,31,Female,43338,19,CityC,1,Online
844,26,Female,79462,42,CityB,1,In-store
845,63,Male,58129,28,CityA,1,In-store
846,18,Other,82059,38,CityA,1,Online
847,68,Other,89479,63,CityB,0,In-store
848,62,Male,73119,8,CityC,1,Online
849,30,Female,29338,94,CityC,0,Online
850,21,Female,89134,15,CityB,0,Online
851,18,Other,66535,15,CityC,0,In-store
852,66,Other,34336,59,CityC,1,Online
853,57,Other,89823,21,CityB,0,In-store
854,49,Other,55529,39,CityD,1,In-store
855,51,Other,114735,38,CityC,0,In-store
856,45,Other,65239,81,CityC,1,Online
857,48,Other,80555,83,CityC,0,In-store
858,25,Other,108534,11,CityC,1,Online
859,56,Other,53613,86,CityD,0,In-store
860,43,Male,36519,11,CityE,0,Online
861,51,Female,26593,66,CityA,0,In-store
862,20,Male,67083,97,CityC,1,Online
863,67,Male,68712,59,CityA,1,Online
864,29,Other,41179,68,CityE,1,In-store
865,18,Other,82995,75,CityB,0,In-store
866,61,Other,96365,94,CityC,0,Online
867,22,Male,98649,29,CityD,0,Online
868,47,Other,73358,2,CityB,1,In-store
869,47,Other,36763,84,CityD,1,Online
870,34,Female,75217,60,CityC,0,Online
871,65,Other,94395,94,CityB,0,In-store
872,64,Female,75905,20,CityC,1,Online
873,40,Male,96269,97,CityC,1,In-store
874,32,Female,75489,94,CityD,1,In-store
875,54,Other,100706,80,CityE,1,Online
876,38,Other,27204,66,CityA,1,Online
877,31,Female,54879,89,CityB,0,Online
878,19,Female,118767,64,CityC,0,In-store
879,28,Other,114364,90,CityC,1,Online
880,68,Female,70668,62,CityC,1,In-store
881,56,Female,91607,25,CityA,0,Online
882,55,Other,53926,65,CityE,0,In-store
883,51,Male,73931,90,CityE,1,In-store
884,55,Male,69516,29,CityB,1,In-store
885,67,Other,114761,41,CityC,0,In-store
886,51,Female,63643,74,CityE,1,Online
887,35,Male,23699,74,CityE,1,Online
888,47,Female,80561,22,CityC,1,In-store
889,32,Other,35289,16,CityD,0,In-store
890,44,Female,33944,18,CityC,1,In-store
891,68,Male,20291,1,CityE,0,Online
892,51,Female,79882,9,CityE,1,Online
893,69,Male,106081,58,CityD,1,Online
894,55,Female,42510,48,CityA,0,Online
895,50,Male,111680,92,CityB,1,In-store
896,41,Female,86459,89,CityE,1,Online
897,32,Male,87925,14,CityA,1,Online
898,47,Male,49741,89,CityD,1,In-store
899,59,Other,87478,70,CityE,0,In-store
900,68,Female,84022,2,CityC,0,In-store
901,34,Male,103883,11,CityB,0,Online
902,22,Female,106950,82,CityE,1,In-store
903,46,Female,38228,97,CityE,0,In-store
904,21,Other,67343,36,CityD,0,In-store
905,27,Male,42366,50,CityC,0,In-store
906,34,Male,83924,54,CityE,1,In-store
907,27,Female,80615,52,CityD,0,In-store
908,34,Other,111742,4,CityD,1,In-store
909,37,Male,107020,31,CityA,1,Online
910,41,Male,88758,69,CityB,0,Online
911,22,Female,57936,93,CityE,1,In-store
912,51,Male,81158,32,CityA,0,Online
913,23,Female,101714,26,CityC,0,In-store
914,19,Male,50680,90,CityC,0,In-store
915,30,Male,61371,60,CityB,0,In-store
916,60,Other,50222,50,CityB,1,In-store
917,60,Male,50100,10,CityC,0,Online
918,65,Male,51111,43,CityE,1,In-store
919,28,Other,30272,67,CityE,1,In-store
920,68,Male,50868,50,CityC,1,Online
921,64,Female,24436,84,CityD,1,Online
922,40,Female,80263,32,CityC,0,In-store
923,33,Other,69475,78,CityB,0,Online
924,48,Male,95400,19,CityA,0,In-store
925,28,Other,37629,44,CityA,1,In-store
926,33,Other,66708,86,CityC,0,In-store
927,25,Male,79419,43,CityE,0,Online
928,21,Male,66301,8,CityD,1,Online
929,57,Male,101238,68,CityE,0,Online
930,21,Other,75127,43,CityE,0,Online
931,42,Other,115141,53,CityC,1,In-store
932,20,Other,29368,35,CityB,0,In-store
933,49,Male,56372,54,CityC,1,Online
934,20,Other,85427,8,CityB,1,In-store
935,44,Other,92961,89,CityB,1,Online
936,46,Male,48836,16,CityB,0,In-store
937,49,Male,98218,45,CityE,0,Online
938,67,Other,67216,24,CityA,0,In-store
939,68,Female,84134,94,CityA,1,Online
940,36,Other,51487,5,CityC,1,In-store
941,38,Female,97779,80,CityC,0,Online
942,22,Other,59464,49,CityC,0,Online
943,35,Female,66854,45,CityD,1,Online
944,45,Male,99412,59,CityE,1,In-store
945,59,Male,87573,40,CityB,1,Online
946,39,Other,58730,91,CityC,0,In-store
947,38,Male,75921,70,CityA,0,Online
948,23,Other,20318,29,CityA,0,Online
949,18,Other,40136,37,CityD,1,Online
950,22,Male,42874,21,CityD,0,Online
951,58,Female,100416,38,CityA,0,Online
952,29,Other,37927,52,CityA,1,In-store
953,43,Female,49696,99,CityE,1,In-store
954,63,Female,24895,98,CityD,1,In-store
955,51,Male,20478,50,CityB,0,Online
956,66,Other,81826,47,CityA,1,Online
957,31,Male,105460,99,CityD,0,In-store
958,43,Other,88036,13,CityC,1,Online
959,62,Female,107211,79,CityA,1,Online
960,44,Other,100781,5,CityB,0,Online
961,26,Female,44497,2,CityC,0,In-store
962,43,Male,89655,47,CityE,1,In-store
963,64,Male,101119,79,CityE,0,In-store
964,39,Male,43503,38,CityC,0,Online
965,64,Other,72977,37,CityC,1,Online
966,47,Other,62956,62,CityA,0,Online
967,60,Male,77268,21,CityA,0,In-store
968,65,Other,80567,52,CityA,0,Online
969,34,Other,100136,46,CityB,1,In-store
970,43,Other,100112,61,CityD,0,Online
971,53,Female,31087,90,CityA,1,Online
972,18,Other,86794,24,CityC,0,In-store
973,25,Male,109343,10,CityA,1,Online
974,66,Male,79179,12,CityC,1,In-store
975,52,Other,60487,4,CityE,0,Online
976,69,Female,53036,68,CityA,1,Online
977,32,Female,93659,51,CityE,1,Online
978,64,Female,54667,66,CityB,1,Online
979,39,Male,96308,16,CityA,1,Online
980,31,Male,47493,41,CityE,0,In-store
981,43,Other,104302,22,CityB,1,Online
982,45,Other,114848,35,CityD,0,In-store
983,40,Other,45145,95,CityA,0,Online
984,31,Female,72879,82,CityB,1,In-store
985,41,Other,58776,47,CityE,0,In-store
986,19,Other,39868,77,CityD,0,Online
987,62,Other,50806,77,CityE,0,In-store
988,43,Other,53746,15,CityA,1,Online
989,31,Other,115866,90,CityB,0,In-store
990,68,Male,48344,100,CityB,1,In-store
991,24,Male,38799,45,CityD,0,Online
992,20,Female,38458,56,CityA,1,In-store
993,64,Female,26203,40,CityB,1,In-store
994,40,Female,62351,74,CityD,1,In-store
995,63,Male,29478,92,CityA,0,Online
996,60,Male,29803,32,CityA,0,In-store
997,64,Other,81871,99,CityE,1,In-store
998,62,Female,68423,52,CityE,0,Online
999,35,Other,102837,89,CityA,0,Online
1000,55,Male,69739,47,CityA,1,Online
1001,52,Other,57723,69,CityA,1,Online
1002,68,Other,77620,37,CityA,1,Online
1003,32,Other,61831,41,CityC,0,Online
1004,42,Other,49477,23,CityB,0,In-store
1005,54,Male,68176,49,CityD,1,Online
1006,45,Male,31551,80,CityB,0,Online
1007,27,Male,34405,54,CityA,0,Online
1008,56,Male,85824,16,CityB,1,Online
1009,34,Female,61042,10,CityE,1,Online
1010,56,Female,35073,85,CityE,1,In-store
1011,39,Other,65213,25,CityA,1,Online
1012,43,Other,20823,85,CityA,0,Online
1013,61,Other,67702,4,CityE,0,In-store
1014,42,Other,112094,86,CityD,1,Online
1015,34,Female,20698,47,CityB,1,In-store
1016,30,Male,21691,43,CityC,0,In-store
1017,37,Other,32692,70,CityE,1,In-store
1018,42,Female,51560,76,CityE,0,Online
1019,21,Female,55182,36,CityA,0,Online
1020,27,Other,100907,19,CityA,0,Online
1021,20,Other,47365,3,CityD,0,In-store
1022,58,Female,27936,30,CityD,0,In-store
1023,62,Female,69076,76,CityA,0,In-store
1024,35,Other,85207,75,CityE,0,Online
1025,64,Male,97707,65,CityD,1,In-store
1026,53,Male,87286,37,CityE,0,Online
1027,64,Other,25096,60,CityA,1,Online
1028,39,Other,60261,54,CityD,1,In-store
1029,51,Male,80511,89,CityB,1,Online
1030,64,Female,104594,84,CityE,0,Online
1031,25,Other,55826,75,CityA,0,In-store
1032,57,Other,62214,19,CityC,1,Online
1033,66,Male,89147,98,CityA,1,Online
1034,61,Other,90351,14,CityA,0,In-store
1035,36,Female,96916,5,CityD,1,In-store
1036,59,Female,61596,53,CityD,0,In-store
1037,58,Other,103255,73,CityC,1,Online
1038,54,Female,116853,15,CityC,1,In-store
1039,23,Female,113687,38,CityB,1,In-store
1040,69,Female,77897,10,CityE,0,Online
1041,43,Other,31068,10,CityB,0,Online
1042,51,Other,116205,4,CityC,1,In-store
1043,62,Other,64377,37,CityE,1,Online
1044,23,Female,40039,43,CityD,0,Online
1045,54,Male,94009,15,CityD,0,In-store
1046,50,Male,79566,7,CityA,0,Online
1047,39,Male,88501,73,CityC,1,Online
1048,38,Female,82127,34,CityB,0,In-store
1049,23,Male,92075,47,CityB,0,In-store
1050,23,Other,26719,10,CityA,0,In-store
1051,65,Female,24317,96,CityD,1,Online
1052,21,Male,117700,52,CityD,0,In-store
1053,47,Female,53937,24,CityB,0,Online
1054,28,Female,36679,88,CityB,0,In-store
1055,47,Other,85826,62,CityB,1,Online
1056,48,Female,22492,80,CityE,1,In-store
1057,41,Other,24028,16,CityC,0,Online
1058,26,Other,27149,39,CityA,0,Online
1059,20,Male,28311,9,CityE,1,In-store
1060,68,Male,115147,8,CityD,1,In-store
1061,48,Female,60100,95,CityD,0,Online
1062,57,Male,50443,99,CityD,0,In-store
1063,54,Female,67398,47,CityE,1,In-store
1064,53,Other,49366,64,CityD,0,In-store
1065,41,Female,72381,7,CityE,0,Online
1066,48,Other,23650,75,CityE,0,In-store
1067,23,Other,96913,41,CityC,1,Online
1068,19,Female,20564,73,CityA,1,Online
1069,37,Other,56521,51,CityC,1,Online
1070,45,Male,63291,95,CityC,1,In-store
1071,28,Female,83974,21,CityB,0,Online
1072,21,Male,64598,17,CityB,0,In-store
1073,32,Other,21616,41,CityD,0,Online
1074,23,Other,83184,1,CityC,1,Online
1075,66,Female,61483,47,CityC,1,Online
1076,47,Other,31514,1,CityE,0,In-store
1077,55,Male,24005,52,CityE,0,In-store
1078,68,Female,83170,80,CityE,1,Online
1079,19,Female,26103,73,CityC,1,Online
1080,32,Male,82197,9,CityB,1,In-store
1081,28,Other,27545,83,CityD,0,Online
1082,25,Other,85836,71,CityB,0,In-store
1083,43,Female,118410,66,CityC,1,In-store
1084,68,Male,37479,88,CityC,1,Online
1085,62,Female,78033,89,CityA,1,In-store
1086,61,Female,118034,54,CityC,0,In-store
1087,22,Other,40703,47,CityB,0,Online
1088,23,Female,78381,80,CityA,1,Online
1089,43,Male,37402,94,CityB,1,Online
1090,21,Male,27446,59,CityE,0,Online
1091,36,Male,70637,28,CityD,1,In-store
1092,37,Male,56047,57,CityD,0,Online
1093,50,Other,30913,95,CityA,0,In-store
1094,37,Other,86474,39,CityD,1,In-store
1095,66,Other,87704,72,CityD,1,Online
1096,29,Other,84337,93,CityD,0,Online
1097,64,Male,66459,41,CityC,0,In-store
1098,18,Male,63188,17,CityD,1,In-store
1099,43,Female,65197,84,CityB,1,In-store
1100,31,Female,78851,77,CityA,0,Online
1101,55,Other,33927,33,CityE,1,Online
1102,54,Female,116322,30,CityB,0,Online
1103,28,Other,50401,76,CityA,1,Online
1104,53,Other,111621,13,CityB,1,Online
1105,30,Other,58997,59,CityE,1,Online
1106,60,Female,51431,59,CityA,1,Online
1107,20,Female,117143,49,CityB,1,In-store
1108,50,Other,78456,18,CityA,0,Online
1109,23,Male,37189,34,CityD,0,In-store
1110,67,Female,44924,71,CityA,0,Online
1111,27,Male,65160,17,CityE,1,In-store
1112,22,Other,80434,18,CityA,0,In-store
1113,40,Other,79770,54,CityD,0,Online
1114,27,Female,27737,24,CityA,0,In-store
1115,61,Female,67147,23,CityB,1,In-store
1116,19,Female,110624,44,CityD,0,In-store
1117,30,Other,63232,78,CityB,0,Online
1118,57,Male,70845,71,CityC,1,Online
1119,19,Male,30235,39,CityA,0,Online
1120,37,Female,50161,78,CityD,0,In-store
1121,18,Female,101614,51,CityB,0,In-store
1122,54,Female,79570,59,CityE,1,In-store
1123,26,Male,76894,21,CityD,0,In-store
1124,34,Female,111492,97,CityB,1,Online
1125,26,Female,77372,54,CityC,1,In-store
1126,28,Other,30319,49,CityE,0,In-store
1127,32,Female,61487,68,CityE,0,Online
1128,41,Other,97652,95,CityC,0,Online
1129,55,Male,27037,79,CityE,0,Online
1130,52,Female,91319,98,CityD,1,Online
1131,47,Male,70914,82,CityC,0,In-store
1132,48,Male,53515,35,CityA,1,Online
1133,66,Male,39498,43,CityE,1,Online
1134,22,Male,29550,69,CityB,0,Online
1135,61,Male,36931,93,CityD,1,Online
1136,67,Other,110638,32,CityC,1,Online
1137,31,Other,56302,75,CityC,1,In-store
1138,28,Male,47437,73,CityE,0,In-store
1139,26,Male,89669,6,CityD,0,In-store
1140,51,Female,69812,1,CityE,0,In-store
1141,29,Male,105888,83,CityA,1,Online
1142,52,Other,96248,24,CityB,1,In-store
1143,52,Other,47496,15,CityE,0,In-store
1144,18,Other,66770,28,CityC,1,In-store
1145,57,Other,81955,18,CityA,0,In-store
1146,39,Male,108214,89,CityE,1,Online
1147,46,Other,41656,48,CityD,0,In-store
1148,25,Other,77333,73,CityC,1,Online
1149,28,Other,95933,98,CityC,1,In-store
1150,58,Female,85396,96,CityB,1,In-store
1151,54,Male,22270,3,CityA,0,In-store
1152,31,Other,58101,89,CityC,1,In-store
1153,47,Other,33517,8,CityC,0,Online
1154,52,Male,89805,100,CityD,1,In-store
1155,38,Other,50619,10,CityC,1,In-store
1156,54,Other,38469,31,CityB,1,In-store
1157,22,Other,57665,1,CityB,1,Online
1158,36,Female,28784,73,CityD,0,In-store
1159,31,Other,69209,75,CityE,1,Online
1160,43,Other,27919,21,CityA,1,In-store
1161,21,Male,22347,7,CityC,1,Online
1162,42,Male,60739,4,CityD,1,In-store
1163,62,Female,61504,30,CityB,1,Online
1164,59,Male,50970,65,CityB,1,Online
1165,42,Male,118882,47,CityE,1,In-store
1166,35,Female,74237,27,CityB,1,Online
1167,57,Other,66334,31,CityA,0,Online
1168,25,Male,47096,74,CityB,0,In-store
1169,56,Male,75663,91,CityC,1,Online
1170,57,Female,97832,19,CityD,0,In-store
1171,31,Male,41249,62,CityD,0,Online
1172,49,Male,74925,68,CityD,1,In-store
1173,68,Other,37513,90,CityD,1,Online
1174,55,Female,119607,47,CityD,1,Online
1175,50,Other,63432,66,CityD,1,Online
1176,40,Other,88694,63,CityD,1,In-store
1177,32,Other,83180,57,CityB,0,In-store
